GSE_ID,GPL_ID,DATA_TYPE
GSE140513,GPL13112,RNASeq
GSE140554,GPL23479,RNASeq
GSE140565,GPL19057,RNASeq
GSE140567,GPL17021,RNASeq
GSE140573,GPL21103,RNASeq
GSE140574,GPL17021,RNASeq
GSE140583,GPL17021,RNASeq
GSE113671,GPL21103,RNASeq
GSE140610,GPL13112,RNASeq
GSE140610,GPL19057,RNASeq
GSE140610,GPL21103,RNASeq
GSE140610,GPL24247,RNASeq
GSE140615,GPL17021,RNASeq
GSE140630,GPL9185,RNASeq
GSE140633,GPL21493,RNASeq
GSE140642,GPL19057,RNASeq
GSE140665,GPL21273,RNASeq
GSE140680,GPL17021,RNASeq
GSE140681,GPL21103,RNASeq
GSE140683,GPL13112,RNASeq
GSE140689,GPL13112,RNASeq
GSE140703,GPL21103,RNASeq
GSE140721,GPL13112,RNASeq
GSE140723,GPL17021,RNASeq
GSE140736,GPL19057,RNASeq
GSE140744,GPL17021,RNASeq
GSE140748,GPL21103,RNASeq
GSE140764,GPL17021,RNASeq
GSE140766,GPL21103,RNASeq
GSE140772,GPL19057,RNASeq
GSE140773,GPL19057,RNASeq
GSE140779,GPL13112,RNASeq
GSE140788,GPL19057,RNASeq
GSE140793,GPL19057,RNASeq
GSE140815,GPL13112,RNASeq
GSE140838,GPL13112,RNASeq
GSE140838,GPL19057,RNASeq
GSE140888,GPL17021,RNASeq
GSE123281,GPL13112,RNASeq
GSE140900,GPL13112,RNASeq
GSE140946,GPL21493,RNASeq
GSE140952,GPL21273,RNASeq
GSE140963,GPL17021,RNASeq
GSE140964,GPL19057,RNASeq
GSE140968,GPL17021,RNASeq
GSE140976,GPL18480,RNASeq
GSE141002,GPL24247,RNASeq
GSE141009,GPL21103,RNASeq
GSE141036,GPL21103,RNASeq
GSE141066,GPL24247,RNASeq
GSE141071,GPL19057,RNASeq
GSE141093,GPL19057,RNASeq
GSE141103,GPL21273,RNASeq
GSE141158,GPL13112,RNASeq
GSE141159,GPL13112,RNASeq
GSE141160,GPL17021,RNASeq
GSE141173,GPL17021,RNASeq
GSE141178,GPL13112,RNASeq
GSE141186,GPL21103,RNASeq
GSE141190,GPL17021,RNASeq
GSE141192,GPL21103,RNASeq
GSE141194,GPL21103,RNASeq
GSE141195,GPL17021,RNASeq
GSE141203,GPL19057,RNASeq
GSE141204,GPL17021,RNASeq
GSE141205,GPL21103,RNASeq
GSE141206,GPL19057,RNASeq
GSE141248,GPL21103,RNASeq
GSE141259,GPL21103,RNASeq
GSE141268,GPL13112,RNASeq
GSE141280,GPL23479,RNASeq
GSE141301,GPL17021,RNASeq
GSE141311,GPL17021,RNASeq
GSE141312,GPL19057,RNASeq
GSE141321,GPL19057,RNASeq
GSE141328,GPL17021,RNASeq
GSE141337,GPL17021,RNASeq
GSE141339,GPL17021,RNASeq
GSE141342,GPL23479,RNASeq
GSE141345,GPL21103,RNASeq
GSE141361,GPL17021,RNASeq
GSE141401,GPL19057,RNASeq
GSE141419,GPL17021,RNASeq
GSE141420,GPL19057,RNASeq
GSE141421,GPL19057,RNASeq
GSE141422,GPL19057,RNASeq
GSE141424,GPL17021,RNASeq
GSE141431,GPL24247,RNASeq
GSE141440,GPL19057,RNASeq
GSE141457,GPL21103,RNASeq
GSE141463,GPL17021,RNASeq
GSE141464,GPL17021,RNASeq
GSE141472,GPL17021,RNASeq
GSE141480,GPL21103,RNASeq
GSE141520,GPL21103,RNASeq
GSE141562,GPL17021,RNASeq
GSE141562,GPL21626,RNASeq
GSE141624,GPL19057,RNASeq
GSE141625,GPL19057,RNASeq
GSE141647,GPL11002,RNASeq
GSE141667,GPL19057,RNASeq
GSE141670,GPL19057,RNASeq
GSE141671,GPL19057,RNASeq
GSE141686,GPL17021,RNASeq
GSE141721,GPL17021,RNASeq
GSE141728,GPL19057,RNASeq
GSE141737,GPL19057,RNASeq
GSE141745,GPL17021,RNASeq
GSE141772,GPL21493,RNASeq
GSE141773,GPL19057,RNASeq
GSE141788,GPL21273,RNASeq
GSE141808,GPL24247,RNASeq
GSE141809,GPL19057,RNASeq
GSE141814,GPL21103,RNASeq
GSE141820,GPL23479,RNASeq
GSE131377,GPL19057,RNASeq
GSE131377,GPL21103,RNASeq
GSE141866,GPL19057,RNASeq
GSE141874,GPL19057,RNASeq
GSE141875,GPL19057,RNASeq
GSE141876,GPL21103,RNASeq
GSE141879,GPL23479,RNASeq
GSE141885,GPL19057,RNASeq
GSE141895,GPL19057,RNASeq
GSE141898,GPL19057,RNASeq
GSE141899,GPL19057,RNASeq
GSE141903,GPL19057,RNASeq
GSE141912,GPL19057,RNASeq
GSE141921,GPL17021,RNASeq
GSE141923,GPL24247,RNASeq
GSE141924,GPL21103,RNASeq
GSE141931,GPL17021,RNASeq
GSE141938,GPL21103,RNASeq
GSE141949,GPL21103,RNASeq
GSE141967,GPL17021,RNASeq
GSE141972,GPL19057,RNASeq
GSE141978,GPL19057,RNASeq
GSE141979,GPL19057,RNASeq
GSE141985,GPL21103,RNASeq
GSE142028,GPL17021,RNASeq
GSE142055,GPL17021,RNASeq
GSE142056,GPL17021,RNASeq
GSE142057,GPL17021,RNASeq
GSE142067,GPL21273,RNASeq
GSE142152,GPL21103,RNASeq
GSE142163,GPL21273,RNASeq
GSE142169,GPL19057,RNASeq
GSE142188,GPL21103,RNASeq
GSE142208,GPL17021,RNASeq
GSE98648,GPL21493,RNASeq
GSE142226,GPL13112,RNASeq
GSE142229,GPL18480,RNASeq
GSE142432,GPL17021,RNASeq
GSE142455,GPL21103,RNASeq
GSE142467,GPL19057,RNASeq
GSE142471,GPL21103,RNASeq
GSE142485,GPL17021,RNASeq
GSE142541,GPL19057,RNASeq
GSE142541,GPL24247,RNASeq
GSE142560,GPL17021,RNASeq
GSE140371,GPL21103,RNASeq
GSE142589,GPL21103,RNASeq
GSE142637,GPL21493,RNASeq
GSE142644,GPL21273,RNASeq
GSE142678,GPL17021,RNASeq
GSE142681,GPL21626,RNASeq
GSE142686,GPL19057,RNASeq
GSE142705,GPL17021,RNASeq
GSE142754,GPL19057,RNASeq
GSE142780,GPL21626,RNASeq
GSE142800,GPL13112,RNASeq
GSE142800,GPL19057,RNASeq
GSE142853,GPL19057,RNASeq
GSE142858,GPL19057,RNASeq
GSE142866,GPL17021,RNASeq
GSE143029,GPL21103,RNASeq
GSE143139,GPL19057,RNASeq
GSE143156,GPL18480,RNASeq
GSE143211,GPL21493,RNASeq
GSE143218,GPL17021,RNASeq
GSE143218,GPL19057,RNASeq
GSE143241,GPL17021,RNASeq
GSE143295,GPL24247,RNASeq
GSE143304,GPL21493,RNASeq
GSE143331,GPL9185,RNASeq
GSE143332,GPL9185,RNASeq
GSE143378,GPL24247,RNASeq
GSE143391,GPL24247,RNASeq
GSE143412,GPL23479,RNASeq
GSE127722,GPL21103,RNASeq
GSE143459,GPL19057,RNASeq
GSE143473,GPL24247,RNASeq
GSE143498,GPL19057,RNASeq
GSE143504,GPL19057,RNASeq
GSE143522,GPL19057,RNASeq
GSE143562,GPL17021,RNASeq
GSE143581,GPL19057,RNASeq
GSE143597,GPL21273,RNASeq
GSE143598,GPL21103,RNASeq
GSE143619,GPL19057,RNASeq
GSE143637,GPL17021,RNASeq
GSE143643,GPL19057,RNASeq
GSE143672,GPL13112,RNASeq
GSE143688,GPL21103,RNASeq
GSE143726,GPL17021,RNASeq
GSE143732,GPL21103,RNASeq
GSE143756,GPL11002,RNASeq
GSE143787,GPL24247,RNASeq
GSE143809,GPL21103,RNASeq
GSE143818,GPL16417,RNASeq
GSE143818,GPL19057,RNASeq
GSE143836,GPL21493,RNASeq
GSE143847,GPL21493,RNASeq
GSE143912,GPL19057,RNASeq
GSE143929,GPL19057,RNASeq
GSE143932,GPL24247,RNASeq
GSE143949,GPL19057,RNASeq
GSE143955,GPL13112,RNASeq
GSE143955,GPL24247,RNASeq
GSE143972,GPL19057,RNASeq
GSE143978,GPL19057,RNASeq
GSE144010,GPL21103,RNASeq
GSE143330,GPL9185,RNASeq
GSE144065,GPL17021,RNASeq
GSE144065,GPL19057,RNASeq
GSE144090,GPL19057,RNASeq
GSE144143,GPL19057,RNASeq
GSE144158,GPL21493,RNASeq
GSE144170,GPL19057,RNASeq
GSE144233,GPL21273,RNASeq
GSE144255,GPL19057,RNASeq
GSE144295,GPL19057,RNASeq
GSE137556,GPL28082,RNASeq
GSE144312,GPL13112,RNASeq
GSE144313,GPL19057,RNASeq
GSE144317,GPL19057,RNASeq
GSE144381,GPL21103,RNASeq
GSE144427,GPL21103,RNASeq
GSE144567,GPL13112,RNASeq
GSE144595,GPL17021,RNASeq
GSE144658,GPL21103,RNASeq
GSE144678,GPL19057,RNASeq
GSE144713,GPL19057,RNASeq
GSE144726,GPL19057,RNASeq
GSE144738,GPL21103,RNASeq
GSE144748,GPL24247,RNASeq
GSE144760,GPL17021,RNASeq
GSE144765,GPL19057,RNASeq
GSE144769,GPL19057,RNASeq
GSE142387,GPL17021,RNASeq
GSE144817,GPL17021,RNASeq
GSE144838,GPL13112,RNASeq
GSE144866,GPL13112,RNASeq
GSE144913,GPL23479,RNASeq
GSE144946,GPL21493,RNASeq
GSE144953,GPL24247,RNASeq
GSE144987,GPL21626,RNASeq
GSE144988,GPL19057,RNASeq
GSE145021,GPL17021,RNASeq
GSE145025,GPL17021,RNASeq
GSE145047,GPL17021,RNASeq
GSE145102,GPL13112,RNASeq
GSE145107,GPL24247,RNASeq
GSE145136,GPL17021,RNASeq
GSE145145,GPL17021,RNASeq
GSE145159,GPL18635,RNASeq
GSE145200,GPL21103,RNASeq
GSE145201,GPL17021,RNASeq
GSE145201,GPL24247,RNASeq
GSE145211,GPL24247,RNASeq
GSE17319,GPL9185,RNASeq
GSE18245,GPL9185,RNASeq
GSE18825,GPL9185,RNASeq
GSE18905,GPL9535,RNASeq
GSE19066,GPL9185,RNASeq
GSE19172,GPL9250,RNASeq
GSE19473,GPL9250,RNASeq
GSE19476,GPL9250,RNASeq
GSE20327,GPL9250,RNASeq
GSE20384,GPL9185,RNASeq
GSE20683,GPL9250,RNASeq
GSE21090,GPL9250,RNASeq
GSE21370,GPL9250,RNASeq
GSE21630,GPL9250,RNASeq
GSE21763,GPL9185,RNASeq
GSE21993,GPL9185,RNASeq
GSE22351,GPL9185,RNASeq
GSE22653,GPL9250,RNASeq
GSE22760,GPL9250,RNASeq
GSE22938,GPL9522,RNASeq
GSE22959,GPL13112,RNASeq
GSE22959,GPL9185,RNASeq
GSE24822,GPL9185,RNASeq
GSE25310,GPL9250,RNASeq
GSE25450,GPL9185,RNASeq
GSE25602,GPL9250,RNASeq
GSE25626,GPL9185,RNASeq
GSE25971,GPL9250,RNASeq
GSE26160,GPL9185,RNASeq
GSE26337,GPL9250,RNASeq
GSE26512,GPL9250,RNASeq
GSE25115,GPL11002,RNASeq
GSE26561,GPL9250,RNASeq
GSE26877,GPL9250,RNASeq
GSE27016,GPL13112,RNASeq
GSE27201,GPL9250,RNASeq
GSE27369,GPL9250,RNASeq
GSE27609,GPL9250,RNASeq
GSE28666,GPL11002,RNASeq
GSE29209,GPL9250,RNASeq
GSE29261,GPL11002,RNASeq
GSE29613,GPL9250,RNASeq
GSE30198,GPL11002,RNASeq
GSE30286,GPL9250,RNASeq
GSE30581,GPL9250,RNASeq
GSE31182,GPL9250,RNASeq
GSE30866,GPL11002,RNASeq
GSE30866,GPL13112,RNASeq
GSE31225,GPL9250,RNASeq
GSE30959,GPL11002,RNASeq
GSE30280,GPL9250,RNASeq
GSE31530,GPL13112,RNASeq
GSE31667,GPL9250,RNASeq
GSE31920,GPL9185,RNASeq
GSE32055,GPL9250,RNASeq
GSE32110,GPL9185,RNASeq
GSE32192,GPL9250,RNASeq
GSE32302,GPL13112,RNASeq
GSE32435,GPL9250,RNASeq
GSE32881,GPL9250,RNASeq
GSE33024,GPL11002,RNASeq
GSE32183,GPL11002,RNASeq
GSE32183,GPL9250,RNASeq
GSE33497,GPL13112,RNASeq
GSE33920,GPL9250,RNASeq
GSE33921,GPL13112,RNASeq
GSE33922,GPL9250,RNASeq
GSE34475,GPL11002,RNASeq
GSE34550,GPL13112,RNASeq
GSE32120,GPL11002,RNASeq
GSE34626,GPL9250,RNASeq
GSE34825,GPL9250,RNASeq
GSE34854,GPL11002,RNASeq
GSE35368,GPL11002,RNASeq
GSE35368,GPL13112,RNASeq
GSE35368,GPL9273,RNASeq
GSE36291,GPL13112,RNASeq
GSE36639,GPL9185,RNASeq
GSE36799,GPL13112,RNASeq
GSE36882,GPL9250,RNASeq
GSE33923,GPL13112,RNASeq
GSE33923,GPL9250,RNASeq
GSE36919,GPL11002,RNASeq
GSE36971,GPL11002,RNASeq
GSE36978,GPL13112,RNASeq
GSE37004,GPL11002,RNASeq
GSE37111,GPL11002,RNASeq
GSE37111,GPL9250,RNASeq
GSE37228,GPL11002,RNASeq
GSE37443,GPL9250,RNASeq
GSE37909,GPL9185,RNASeq
GSE37933,GPL11002,RNASeq
GSE38144,GPL9250,RNASeq
GSE38604,GPL13112,RNASeq
GSE38702,GPL13112,RNASeq
GSE38702,GPL9185,RNASeq
GSE38805,GPL11002,RNASeq
GSE38907,GPL13112,RNASeq
GSE39081,GPL13112,RNASeq
GSE39123,GPL13112,RNASeq
GSE39187,GPL13112,RNASeq
GSE39235,GPL9250,RNASeq
GSE39275,GPL13112,RNASeq
GSE38495,GPL11002,RNASeq
GSE38495,GPL13112,RNASeq
GSE40053,GPL13112,RNASeq
GSE40104,GPL13112,RNASeq
GSE40132,GPL13112,RNASeq
GSE40218,GPL13112,RNASeq
GSE40397,GPL13112,RNASeq
GSE40499,GPL11002,RNASeq
GSE40651,GPL13112,RNASeq
GSE40692,GPL9522,RNASeq
GSE40892,GPL11002,RNASeq
GSE41288,GPL11002,RNASeq
GSE41539,GPL13112,RNASeq
GSE41710,GPL13112,RNASeq
GSE42454,GPL13112,RNASeq
GSE43044,GPL13112,RNASeq
GSE43900,GPL13112,RNASeq
GSE43988,GPL13112,RNASeq
GSE44641,GPL13112,RNASeq
GSE44675,GPL13112,RNASeq
GSE44733,GPL13112,RNASeq
GSE45048,GPL13112,RNASeq
GSE45049,GPL9250,RNASeq
GSE45285,GPL13112,RNASeq
GSE45505,GPL13112,RNASeq
GSE45787,GPL9250,RNASeq
GSE45828,GPL13112,RNASeq
GSE46690,GPL13112,RNASeq
GSE46880,GPL13112,RNASeq
GSE46954,GPL13112,RNASeq
GSE47705,GPL13112,RNASeq
GSE47736,GPL13112,RNASeq
GSE47950,GPL11002,RNASeq
GSE48086,GPL13112,RNASeq
GSE48809,GPL13112,RNASeq
GSE48963,GPL11002,RNASeq
GSE49116,GPL13112,RNASeq
GSE49234,GPL13112,RNASeq
GSE49931,GPL13112,RNASeq
GSE50585,GPL11002,RNASeq
GSE51019,GPL9250,RNASeq
GSE51926,GPL9250,RNASeq
GSE51741,GPL13112,RNASeq
GSE65285,GPL13112,RNASeq
GSE52024,GPL16331,RNASeq
GSE52047,GPL17021,RNASeq
GSE52331,GPL13112,RNASeq
GSE52451,GPL13112,RNASeq
GSE52531,GPL13112,RNASeq
GSE52531,GPL9250,RNASeq
GSE52681,GPL13112,RNASeq
GSE53208,GPL13112,RNASeq
GSE53428,GPL13112,RNASeq
GSE53685,GPL13112,RNASeq
GSE54288,GPL9250,RNASeq
GSE69865,GPL13112,RNASeq
GSE54652,GPL13112,RNASeq
GSE54985,GPL11002,RNASeq
GSE54985,GPL13112,RNASeq
GSE55165,GPL13112,RNASeq
GSE55393,GPL16173,RNASeq
GSE55393,GPL17021,RNASeq
GSE55575,GPL13112,RNASeq
GSE55841,GPL13112,RNASeq
GSE55967,GPL17021,RNASeq
GSE56696,GPL13112,RNASeq
GSE56891,GPL13112,RNASeq
GSE57126,GPL16417,RNASeq
GSE57409,GPL13112,RNASeq
GSE58023,GPL13112,RNASeq
GSE58451,GPL9250,RNASeq
GSE58501,GPL13112,RNASeq
GSE70420,GPL13112,RNASeq
GSE58983,GPL13112,RNASeq
GSE59833,GPL13112,RNASeq
GSE60703,GPL13112,RNASeq
GSE60854,GPL13112,RNASeq
GSE61207,GPL13112,RNASeq
GSE61296,GPL17021,RNASeq
GSE61348,GPL13112,RNASeq
GSE61426,GPL13112,RNASeq
GSE61506,GPL13112,RNASeq
GSE61918,GPL13112,RNASeq
GSE61971,GPL13112,RNASeq
GSE62150,GPL15103,RNASeq
GSE62189,GPL13112,RNASeq
GSE62416,GPL13112,RNASeq
GSE62575,GPL13112,RNASeq
GSE63845,GPL13112,RNASeq
GSE64360,GPL11002,RNASeq
GSE64562,GPL13112,RNASeq
GSE65120,GPL13112,RNASeq
GSE65735,GPL9185,RNASeq
GSE65776,GPL13112,RNASeq
GSE66139,GPL13112,RNASeq
GSE66382,GPL13112,RNASeq
GSE73382,GPL17021,RNASeq
GSE67123,GPL13112,RNASeq
GSE67357,GPL13112,RNASeq
GSE67375,GPL13112,RNASeq
GSE67375,GPL9250,RNASeq
GSE67480,GPL13112,RNASeq
GSE68683,GPL16417,RNASeq
GSE68771,GPL11002,RNASeq
GSE63802,GPL18635,RNASeq
GSE70961,GPL19057,RNASeq
GSE76233,GPL13112,RNASeq
GSE70110,GPL13112,RNASeq
GSE70110,GPL17021,RNASeq
GSE77065,GPL16173,RNASeq
GSE70392,GPL13112,RNASeq
GSE76058,GPL13112,RNASeq
GSE70608,GPL13112,RNASeq
GSE70726,GPL11002,RNASeq
GSE70729,GPL17021,RNASeq
GSE77845,GPL13112,RNASeq
GSE71179,GPL13112,RNASeq
GSE71029,GPL13112,RNASeq
GSE71047,GPL13112,RNASeq
GSE71235,GPL13112,RNASeq
GSE76475,GPL13112,RNASeq
GSE80089,GPL13112,RNASeq
GSE71558,GPL13112,RNASeq
GSE71676,GPL13112,RNASeq
GSE71917,GPL13112,RNASeq
GSE71796,GPL17021,RNASeq
GSE71796,GPL19057,RNASeq
GSE75139,GPL17021,RNASeq
GSE71874,GPL13112,RNASeq
GSE71884,GPL16417,RNASeq
GSE71948,GPL9250,RNASeq
GSE72019,GPL13112,RNASeq
GSE72067,GPL9250,RNASeq
GSE72166,GPL9250,RNASeq
GSE72239,GPL13112,RNASeq
GSE72315,GPL13112,RNASeq
GSE72599,GPL19057,RNASeq
GSE72656,GPL13112,RNASeq
GSE72727,GPL13112,RNASeq
GSE72832,GPL17021,RNASeq
GSE72859,GPL19057,RNASeq
GSE73014,GPL19057,RNASeq
GSE73059,GPL16417,RNASeq
GSE73059,GPL17021,RNASeq
GSE73084,GPL13112,RNASeq
GSE73441,GPL13112,RNASeq
GSE73508,GPL13112,RNASeq
GSE73825,GPL18480,RNASeq
GSE73847,GPL19057,RNASeq
GSE73859,GPL13112,RNASeq
GSE74019,GPL17021,RNASeq
GSE74228,GPL17021,RNASeq
GSE74699,GPL13112,RNASeq
GSE74607,GPL13112,RNASeq
GSE74410,GPL17021,RNASeq
GSE74630,GPL13112,RNASeq
GSE74648,GPL13112,RNASeq
GSE74691,GPL13112,RNASeq
GSE74830,GPL17021,RNASeq
GSE74902,GPL13112,RNASeq
GSE74993,GPL13112,RNASeq
GSE75104,GPL9250,RNASeq
GSE75106,GPL9250,RNASeq
GSE75177,GPL19057,RNASeq
GSE75212,GPL19057,RNASeq
GSE75581,GPL13112,RNASeq
GSE75618,GPL13112,RNASeq
GSE75601,GPL13112,RNASeq
GSE75601,GPL17021,RNASeq
GSE75717,GPL13112,RNASeq
GSE75788,GPL17021,RNASeq
GSE69101,GPL19057,RNASeq
GSE75843,GPL17021,RNASeq
GSE76096,GPL17021,RNASeq
GSE81126,GPL13112,RNASeq
GSE76187,GPL13112,RNASeq
GSE76412,GPL13112,RNASeq
GSE89468,GPL13112,RNASeq
GSE76753,GPL13112,RNASeq
GSE76750,GPL13112,RNASeq
GSE76935,GPL17021,RNASeq
GSE89379,GPL17021,RNASeq
GSE89379,GPL19057,RNASeq
GSE77411,GPL11002,RNASeq
GSE77457,GPL13112,RNASeq
GSE77521,GPL17021,RNASeq
GSE77495,GPL13112,RNASeq
GSE77644,GPL11002,RNASeq
GSE77731,GPL17021,RNASeq
GSE77781,GPL18480,RNASeq
GSE77849,GPL17021,RNASeq
GSE78109,GPL17021,RNASeq
GSE78249,GPL11002,RNASeq
GSE78249,GPL13112,RNASeq
GSE78782,GPL13112,RNASeq
GSE129280,GPL17021,RNASeq
GSE79106,GPL11002,RNASeq
GSE79179,GPL16417,RNASeq
GSE79391,GPL13112,RNASeq
GSE116633,GPL17021,RNASeq
GSE79520,GPL19057,RNASeq
GSE79584,GPL13112,RNASeq
GSE79603,GPL17021,RNASeq
GSE79655,GPL16417,RNASeq
GSE79655,GPL17021,RNASeq
GSE79819,GPL19057,RNASeq
GSE84134,GPL13112,RNASeq
GSE79930,GPL13112,RNASeq
GSE80224,GPL17021,RNASeq
GSE80224,GPL21103,RNASeq
GSE81905,GPL17021,RNASeq
GSE81905,GPL19057,RNASeq
GSE81207,GPL17021,RNASeq
GSE81250,GPL17021,RNASeq
GSE81275,GPL17021,RNASeq
GSE69711,GPL17021,RNASeq
GSE81490,GPL18480,RNASeq
GSE81578,GPL13112,RNASeq
GSE81825,GPL13112,RNASeq
GSE82003,GPL13112,RNASeq
GSE82003,GPL19057,RNASeq
GSE82015,GPL13112,RNASeq
GSE82015,GPL19057,RNASeq
GSE82074,GPL19057,RNASeq
GSE82100,GPL11002,RNASeq
GSE82100,GPL13112,RNASeq
GSE82211,GPL13112,RNASeq
GSE82244,GPL17021,RNASeq
GSE83357,GPL13112,RNASeq
GSE83505,GPL17021,RNASeq
GSE83850,GPL13112,RNASeq
GSE83874,GPL13112,RNASeq
GSE83928,GPL13112,RNASeq
GSE83966,GPL17021,RNASeq
GSE84038,GPL13112,RNASeq
GSE84058,GPL13112,RNASeq
GSE84176,GPL17021,RNASeq
GSE127720,GPL13112,RNASeq
GSE84460,GPL19057,RNASeq
GSE84478,GPL17021,RNASeq
GSE84644,GPL17021,RNASeq
GSE84968,GPL16417,RNASeq
GSE84550,GPL18480,RNASeq
GSE84702,GPL13112,RNASeq
GSE97212,GPL13112,RNASeq
GSE85063,GPL17021,RNASeq
GSE85157,GPL19057,RNASeq
GSE85650,GPL13112,RNASeq
GSE85721,GPL19057,RNASeq
GSE85728,GPL21103,RNASeq
GSE86042,GPL19057,RNASeq
GSE86140,GPL11002,RNASeq
GSE86085,GPL13112,RNASeq
GSE86145,GPL17021,RNASeq
GSE102310,GPL17021,RNASeq
GSE86912,GPL19057,RNASeq
GSE87064,GPL17021,RNASeq
GSE87316,GPL13112,RNASeq
GSE87812,GPL17021,RNASeq
GSE87424,GPL13112,RNASeq
GSE87514,GPL13112,RNASeq
GSE87514,GPL17021,RNASeq
GSE88739,GPL21103,RNASeq
GSE88989,GPL18480,RNASeq
GSE89012,GPL19057,RNASeq
GSE89015,GPL19057,RNASeq
GSE89221,GPL17021,RNASeq
GSE89285,GPL19057,RNASeq
GSE89548,GPL17021,RNASeq
GSE89664,GPL17021,RNASeq
GSE89690,GPL13112,RNASeq
GSE89995,GPL13112,RNASeq
GSE90072,GPL17021,RNASeq
GSE90673,GPL19057,RNASeq
GSE90760,GPL19057,RNASeq
GSE90802,GPL17021,RNASeq
GSE90850,GPL19057,RNASeq
GSE90918,GPL19057,RNASeq
GSE91056,GPL21103,RNASeq
GSE92295,GPL13112,RNASeq
GSE92726,GPL13112,RNASeq
GSE92537,GPL13112,RNASeq
GSE113495,GPL19057,RNASeq
GSE92768,GPL17021,RNASeq
GSE92888,GPL17021,RNASeq
GSE92985,GPL21103,RNASeq
GSE93044,GPL21103,RNASeq
GSE93165,GPL17021,RNASeq
GSE93308,GPL13112,RNASeq
GSE93417,GPL19057,RNASeq
GSE93567,GPL19057,RNASeq
GSE93576,GPL11002,RNASeq
GSE93576,GPL15103,RNASeq
GSE93623,GPL21103,RNASeq
GSE93754,GPL19057,RNASeq
GSE104517,GPL17021,RNASeq
GSE94134,GPL17021,RNASeq
GSE94375,GPL17021,RNASeq
GSE94389,GPL13112,RNASeq
GSE94389,GPL19057,RNASeq
GSE100864,GPL19057,RNASeq
GSE94569,GPL21493,RNASeq
GSE94862,GPL13112,RNASeq
GSE109011,GPL13112,RNASeq
GSE94976,GPL17021,RNASeq
GSE94976,GPL21103,RNASeq
GSE95009,GPL21493,RNASeq
GSE95197,GPL13112,RNASeq
GSE95143,GPL17021,RNASeq
GSE98131,GPL13112,RNASeq
GSE98131,GPL19057,RNASeq
GSE95664,GPL21103,RNASeq
GSE96076,GPL13112,RNASeq
GSE96076,GPL16417,RNASeq
GSE96080,GPL18635,RNASeq
GSE96081,GPL18635,RNASeq
GSE111663,GPL17021,RNASeq
GSE96686,GPL19057,RNASeq
GSE96693,GPL13112,RNASeq
GSE96770,GPL13112,RNASeq
GSE96872,GPL17021,RNASeq
GSE96989,GPL18635,RNASeq
GSE97055,GPL17021,RNASeq
GSE97391,GPL19057,RNASeq
GSE97536,GPL17021,RNASeq
GSE97736,GPL13112,RNASeq
GSE97850,GPL17021,RNASeq
GSE98004,GPL13112,RNASeq
GSE98049,GPL19057,RNASeq
GSE98144,GPL19057,RNASeq
GSE98160,GPL13112,RNASeq
GSE98169,GPL17021,RNASeq
GSE98264,GPL13112,RNASeq
GSE98309,GPL13112,RNASeq
GSE98309,GPL19057,RNASeq
GSE98414,GPL13112,RNASeq
GSE98417,GPL18635,RNASeq
GSE98458,GPL17021,RNASeq
GSE103895,GPL17021,RNASeq
GSE98571,GPL17021,RNASeq
GSE98586,GPL13112,RNASeq
GSE98586,GPL17021,RNASeq
GSE98651,GPL17021,RNASeq
GSE98726,GPL16417,RNASeq
GSE98726,GPL17021,RNASeq
GSE98740,GPL13112,RNASeq
GSE98756,GPL19057,RNASeq
GSE98971,GPL19057,RNASeq
GSE99063,GPL18635,RNASeq
GSE99599,GPL17021,RNASeq
GSE99773,GPL21493,RNASeq
GSE99841,GPL13112,RNASeq
GSE99978,GPL17021,RNASeq
GSE100089,GPL13112,RNASeq
GSE100250,GPL17021,RNASeq
GSE100428,GPL17021,RNASeq
GSE100428,GPL19057,RNASeq
GSE100733,GPL13112,RNASeq
GSE95169,GPL21103,RNASeq
GSE100876,GPL21103,RNASeq
GSE101459,GPL17021,RNASeq
GSE101735,GPL21103,RNASeq
GSE101854,GPL17021,RNASeq
GSE101958,GPL13112,RNASeq
GSE102795,GPL11002,RNASeq
GSE102795,GPL17021,RNASeq
GSE101997,GPL19057,RNASeq
GSE102370,GPL13112,RNASeq
GSE102592,GPL21103,RNASeq
GSE114344,GPL17021,RNASeq
GSE102904,GPL17021,RNASeq
GSE103269,GPL17021,RNASeq
GSE103538,GPL19057,RNASeq
GSE103904,GPL17021,RNASeq
GSE103970,GPL19057,RNASeq
GSE104095,GPL23479,RNASeq
GSE104309,GPL13112,RNASeq
GSE104325,GPL13112,RNASeq
GSE104325,GPL19057,RNASeq
GSE104454,GPL13112,RNASeq
GSE146453,GPL19057,RNASeq
GSE104660,GPL17021,RNASeq
GSE104876,GPL13112,RNASeq
GSE105047,GPL13112,RNASeq
GSE105166,GPL23479,RNASeq
GSE106197,GPL16417,RNASeq
GSE106205,GPL21493,RNASeq
GSE106237,GPL21103,RNASeq
GSE106473,GPL17021,RNASeq
GSE116125,GPL17021,RNASeq
GSE116125,GPL21103,RNASeq
GSE106807,GPL17021,RNASeq
GSE106838,GPL17021,RNASeq
GSE106994,GPL17021,RNASeq
GSE107266,GPL17021,RNASeq
GSE118630,GPL21103,RNASeq
GSE107579,GPL17021,RNASeq
GSE107901,GPL17021,RNASeq
GSE107909,GPL19057,RNASeq
GSE108790,GPL19057,RNASeq
GSE109901,GPL17021,RNASeq
GSE110707,GPL18480,RNASeq
GSE110674,GPL17021,RNASeq
